date,time,region,gmv,cnt_call,is_exp,const
2020/3/2,17,3,1.666895299,2.413255779,0,1
2020/3/2,18,3,3.735916827,1.055550421,1,1
2020/3/2,19,3,3.086348836,4.857125425,0,1
2020/3/2,20,3,2.696434539,2.956337923,1,1
2020/3/2,21,3,2.344624138,0.784009349,0,1
2020/3/2,22,3,1.764457288,1.327091492,1,1
2020/3/2,23,3,2.225974879,3.499420066,0,1
2020/3/2,24,3,0.244305364,0.512468277,1,1
2020/3/2,25,3,1.933288911,1.327091492,0,1
2020/3/2,26,3,1.805697582,1.055550421,1,1
2020/3/2,27,3,1.236007636,1.055550421,0,1
2020/3/2,28,3,0.59664962,0.240927206,1,1
2020/3/2,29,3,0.690541357,0.512468277,0,1
2020/3/2,30,3,0.435025039,1.598632564,1,1
2020/3/2,31,3,0.218013009,-0.030613866,0,1
2020/3/2,32,3,2.60387744,1.327091492,1,1
2020/3/2,33,3,1.374609723,1.327091492,0,1
2020/3/2,34,3,1.383751989,0.784009349,1,1
2020/3/2,35,3,5.316861482,3.499420066,0,1
2020/3/2,36,3,1.912201641,2.956337923,1,1
2020/3/2,37,3,0.649768186,1.598632564,0,1
2020/3/2,38,3,0.550471169,0.512468277,1,1
2020/3/2,39,3,0.429753222,-0.030613866,0,1
2020/3/2,40,3,0,-0.845237081,1,1
2020/3/2,41,3,0.724374413,0.240927206,0,1
2020/3/2,42,3,0.553941226,-0.302154938,1,1
2020/3/2,43,3,0,-0.302154938,0,1
2020/3/2,44,3,0,-0.57369601,1,1
2020/3/2,45,3,0,0.512468277,0,1
2020/3/2,46,3,0,-1.116778153,0,1
2020/3/2,47,3,0,-0.845237081,0,1
2020/3/3,0,3,0,-1.116778153,0,1
2020/3/3,1,3,0,-0.845237081,1,1
2020/3/3,2,3,0,-0.845237081,0,1
2020/3/3,3,3,0,-0.845237081,1,1
2020/3/3,4,3,0,-0.302154938,0,1
2020/3/3,5,3,0,-0.845237081,1,1
2020/3/3,6,3,0,-1.116778153,0,1
2020/3/3,7,3,0,-1.116778153,0,1
2020/3/3,8,3,0,-0.57369601,0,1
2020/3/3,9,3,0,-1.116778153,0,1
2020/3/3,10,3,0,-1.116778153,0,1
2020/3/3,11,3,0,-1.116778153,0,1
2020/3/3,12,3,0,-0.845237081,0,1
2020/3/3,13,3,0,-0.845237081,1,1
2020/3/3,14,3,0,-1.116778153,0,1
2020/3/3,15,3,0.661713191,1.598632564,1,1
2020/3/3,16,3,0.127457865,0.240927206,0,1
2020/3/3,17,3,2.072358121,0.512468277,1,1
2020/3/3,18,3,3.008072357,2.684796851,0,1
2020/3/3,19,3,3.158352521,0.784009349,1,1
2020/3/3,20,3,2.406751506,2.413255779,0,1
2020/3/3,21,3,0.943188204,0.512468277,1,1
2020/3/3,22,3,1.816107753,0.784009349,0,1
2020/3/3,23,3,1.762989187,1.598632564,1,1
2020/3/3,24,3,3.759339713,3.499420066,0,1
2020/3/3,25,3,0.527115015,0.240927206,1,1
2020/3/3,26,3,3.051247875,0.784009349,0,1
2020/3/3,27,3,2.445189061,2.413255779,1,1
2020/3/3,28,3,2.373719232,1.055550421,0,1
2020/3/3,29,3,0.244438828,0.240927206,1,1
2020/3/3,30,3,3.697012149,2.684796851,0,1
2020/3/3,31,3,1.028137871,0.512468277,1,1
2020/3/3,32,3,1.502935103,0.784009349,0,1
2020/3/3,33,3,1.045755084,1.598632564,1,1
2020/3/3,34,3,1.89858834,0.784009349,0,1
2020/3/3,35,3,2.573047318,2.413255779,1,1
2020/3/3,36,3,3.301625839,3.770961138,0,1
2020/3/3,37,3,0.479201535,0.512468277,1,1
2020/3/3,38,3,1.805230459,1.055550421,0,1
2020/3/3,39,3,1.869159587,1.055550421,1,1
2020/3/3,40,3,1.173813536,1.055550421,0,1
2020/3/3,41,3,0.354479676,1.055550421,1,1
2020/3/3,42,3,1.234472803,-0.030613866,0,1
2020/3/3,43,3,0.217479154,-0.57369601,1,1
2020/3/3,44,3,0.156953351,-0.845237081,0,1
2020/3/3,45,3,0,-0.845237081,1,1
2020/3/3,46,3,0,-1.116778153,0,1
2020/3/3,47,3,0,-0.57369601,1,1
2020/3/4,0,3,0,-0.302154938,1,1
2020/3/4,1,3,0,-1.116778153,0,1
2020/3/4,2,3,0,-0.845237081,1,1
2020/3/4,3,3,0,-1.116778153,0,1
2020/3/4,4,3,0,-0.302154938,1,1
2020/3/4,5,3,0,-0.845237081,0,1
2020/3/4,6,3,0,-1.116778153,0,1
2020/3/4,7,3,0,-0.845237081,0,1
2020/3/4,8,3,0,-1.116778153,0,1
2020/3/4,9,3,0,-1.116778153,0,1
2020/3/4,10,3,0,-1.116778153,0,1
2020/3/4,11,3,0,-1.116778153,0,1
2020/3/4,12,3,0,-1.116778153,0,1
2020/3/4,13,3,0,-1.116778153,0,1
2020/3/4,14,3,0.385509994,-0.57369601,1,1
2020/3/4,15,3,1.317887636,0.512468277,0,1
2020/3/4,16,3,4.266635363,2.684796851,1,1
